id,symbol,price_start,price_end,price_max,price_min,volume,time_epoch,date_time
1044,eth,0.00,464000.00,0.00,0.00,0.00,1530304200000,"2018-06-29 20:30:00"
1045,etc,0.00,16620.00,0.00,0.00,0.00,1530304200000,"2018-06-29 20:30:00"
1046,bch,0.00,748000.00,0.00,0.00,0.00,1530304200000,"2018-06-29 20:30:00"
1047,btc,0.00,6669000.00,0.00,0.00,0.00,1530306000000,"2018-06-29 21:00:00"
1048,xrp,0.00,493.00,0.00,0.00,0.00,1530306000000,"2018-06-29 21:00:00"
1049,eth,0.00,468000.00,0.00,0.00,0.00,1530306000000,"2018-06-29 21:00:00"
1050,etc,0.00,16570.00,0.00,0.00,0.00,1530306000000,"2018-06-29 21:00:00"
1051,bch,0.00,749000.00,0.00,0.00,0.00,1530306000000,"2018-06-29 21:00:00"
1052,btc,0.00,6686000.00,0.00,0.00,0.00,1530307800000,"2018-06-29 21:30:00"
1053,xrp,0.00,493.00,0.00,0.00,0.00,1530307800000,"2018-06-29 21:30:00"
1054,eth,0.00,469000.00,0.00,0.00,0.00,1530307800000,"2018-06-29 21:30:00"
1055,etc,0.00,16610.00,0.00,0.00,0.00,1530307800000,"2018-06-29 21:30:00"
1056,bch,0.00,754000.00,0.00,0.00,0.00,1530307800000,"2018-06-29 21:30:00"
1057,btc,0.00,6672000.00,0.00,0.00,0.00,1530309600000,"2018-06-29 22:00:00"
1058,xrp,0.00,489.00,0.00,0.00,0.00,1530309600000,"2018-06-29 22:00:00"
1059,eth,0.00,468500.00,0.00,0.00,0.00,1530309600000,"2018-06-29 22:00:00"
1060,etc,0.00,16670.00,0.00,0.00,0.00,1530309600000,"2018-06-29 22:00:00"
1061,bch,0.00,759000.00,0.00,0.00,0.00,1530309600000,"2018-06-29 22:00:00"
1062,btc,0.00,6820000.00,0.00,0.00,0.00,1530311400000,"2018-06-29 22:30:00"
1063,xrp,0.00,505.00,0.00,0.00,0.00,1530311400000,"2018-06-29 22:30:00"
1064,eth,0.00,480000.00,0.00,0.00,0.00,1530311400000,"2018-06-29 22:30:00"
1065,etc,0.00,17130.00,0.00,0.00,0.00,1530311400000,"2018-06-29 22:30:00"
1066,bch,0.00,809000.00,0.00,0.00,0.00,1530311400000,"2018-06-29 22:30:00"
1067,btc,0.00,7016000.00,0.00,0.00,0.00,1530313200000,"2018-06-29 23:00:00"
1068,xrp,0.00,513.00,0.00,0.00,0.00,1530313200000,"2018-06-29 23:00:00"
1069,eth,0.00,488000.00,0.00,0.00,0.00,1530313200000,"2018-06-29 23:00:00"
1070,etc,0.00,17300.00,0.00,0.00,0.00,1530313200000,"2018-06-29 23:00:00"
1071,bch,0.00,813000.00,0.00,0.00,0.00,1530313200000,"2018-06-29 23:00:00"
1072,btc,0.00,6984000.00,0.00,0.00,0.00,1530315000000,"2018-06-29 23:30:00"
1073,xrp,0.00,511.00,0.00,0.00,0.00,1530315000000,"2018-06-29 23:30:00"
1074,eth,0.00,490000.00,0.00,0.00,0.00,1530315000000,"2018-06-29 23:30:00"
1075,etc,0.00,17230.00,0.00,0.00,0.00,1530315000000,"2018-06-29 23:30:00"
1076,bch,0.00,802000.00,0.00,0.00,0.00,1530315000000,"2018-06-29 23:30:00"
1077,btc,0.00,6950000.00,0.00,0.00,0.00,1530316800000,"2018-06-30 00:00:00"
1078,xrp,0.00,508.00,0.00,0.00,0.00,1530316800000,"2018-06-30 00:00:00"
1079,eth,0.00,487000.00,0.00,0.00,0.00,1530316800000,"2018-06-30 00:00:00"
1080,etc,0.00,17040.00,0.00,0.00,0.00,1530316800000,"2018-06-30 00:00:00"
1081,bch,0.00,797000.00,0.00,0.00,0.00,1530316800000,"2018-06-30 00:00:00"
1082,btc,0.00,7029000.00,0.00,0.00,0.00,1530318600000,"2018-06-30 00:30:00"
1083,xrp,0.00,519.00,0.00,0.00,0.00,1530318600000,"2018-06-30 00:30:00"
1084,eth,0.00,499000.00,0.00,0.00,0.00,1530318600000,"2018-06-30 00:30:00"
1085,etc,0.00,17590.00,0.00,0.00,0.00,1530318600000,"2018-06-30 00:30:00"
1086,bch,0.00,818000.00,0.00,0.00,0.00,1530318600000,"2018-06-30 00:30:00"
1087,btc,0.00,6996000.00,0.00,0.00,0.00,1530320400000,"2018-06-30 01:00:00"
1088,xrp,0.00,522.00,0.00,0.00,0.00,1530320400000,"2018-06-30 01:00:00"
1089,eth,0.00,495000.00,0.00,0.00,0.00,1530320400000,"2018-06-30 01:00:00"
1090,etc,0.00,17750.00,0.00,0.00,0.00,1530320400000,"2018-06-30 01:00:00"
1091,bch,0.00,816000.00,0.00,0.00,0.00,1530320400000,"2018-06-30 01:00:00"
1092,btc,0.00,7007000.00,0.00,0.00,0.00,1530322200000,"2018-06-30 01:30:00"
1093,xrp,0.00,527.00,0.00,0.00,0.00,1530322200000,"2018-06-30 01:30:00"
1094,eth,0.00,501000.00,0.00,0.00,0.00,1530322200000,"2018-06-30 01:30:00"
1095,etc,0.00,18230.00,0.00,0.00,0.00,1530322200000,"2018-06-30 01:30:00"
1096,bch,0.00,835000.00,0.00,0.00,0.00,1530322200000,"2018-06-30 01:30:00"
1097,btc,0.00,7159000.00,0.00,0.00,0.00,1530324000000,"2018-06-30 02:00:00"
1098,xrp,0.00,531.00,0.00,0.00,0.00,1530324000000,"2018-06-30 02:00:00"
1099,eth,0.00,506000.00,0.00,0.00,0.00,1530324000000,"2018-06-30 02:00:00"
1100,etc,0.00,18080.00,0.00,0.00,0.00,1530324000000,"2018-06-30 02:00:00"
1101,bch,0.00,843000.00,0.00,0.00,0.00,1530324000000,"2018-06-30 02:00:00"
1102,btc,0.00,7163000.00,0.00,0.00,0.00,1530325800000,"2018-06-30 02:30:00"
1103,xrp,0.00,527.00,0.00,0.00,0.00,1530325800000,"2018-06-30 02:30:00"
1104,eth,0.00,507000.00,0.00,0.00,0.00,1530325800000,"2018-06-30 02:30:00"
1105,etc,0.00,18190.00,0.00,0.00,0.00,1530325800000,"2018-06-30 02:30:00"
1106,bch,0.00,847000.00,0.00,0.00,0.00,1530325800000,"2018-06-30 02:30:00"
1107,btc,0.00,7152000.00,0.00,0.00,0.00,1530327600000,"2018-06-30 03:00:00"
1108,xrp,0.00,525.00,0.00,0.00,0.00,1530327600000,"2018-06-30 03:00:00"
1109,eth,0.00,503500.00,0.00,0.00,0.00,1530327600000,"2018-06-30 03:00:00"
1110,etc,0.00,18140.00,0.00,0.00,0.00,1530327600000,"2018-06-30 03:00:00"
1111,bch,0.00,842000.00,0.00,0.00,0.00,1530327600000,"2018-06-30 03:00:00"
1112,btc,0.00,7189000.00,0.00,0.00,0.00,1530329400000,"2018-06-30 03:30:00"
1113,xrp,0.00,528.00,0.00,0.00,0.00,1530329400000,"2018-06-30 03:30:00"
1114,eth,0.00,505000.00,0.00,0.00,0.00,1530329400000,"2018-06-30 03:30:00"
1115,etc,0.00,18290.00,0.00,0.00,0.00,1530329400000,"2018-06-30 03:30:00"
1116,bch,0.00,846000.00,0.00,0.00,0.00,1530329400000,"2018-06-30 03:30:00"
1117,btc,0.00,7111000.00,0.00,0.00,0.00,1530331200000,"2018-06-30 04:00:00"
1118,xrp,0.00,521.00,0.00,0.00,0.00,1530331200000,"2018-06-30 04:00:00"
1119,eth,0.00,499000.00,0.00,0.00,0.00,1530331200000,"2018-06-30 04:00:00"
1120,etc,0.00,18020.00,0.00,0.00,0.00,1530331200000,"2018-06-30 04:00:00"
1121,bch,0.00,831000.00,0.00,0.00,0.00,1530331200000,"2018-06-30 04:00:00"
1122,btc,0.00,7113000.00,0.00,0.00,0.00,1530333000000,"2018-06-30 04:30:00"
1123,xrp,0.00,522.00,0.00,0.00,0.00,1530333000000,"2018-06-30 04:30:00"
1124,eth,0.00,501000.00,0.00,0.00,0.00,1530333000000,"2018-06-30 04:30:00"
1125,etc,0.00,17900.00,0.00,0.00,0.00,1530333000000,"2018-06-30 04:30:00"
1126,bch,0.00,836000.00,0.00,0.00,0.00,1530333000000,"2018-06-30 04:30:00"
1127,btc,0.00,7130000.00,0.00,0.00,0.00,1530334800000,"2018-06-30 05:00:00"
1128,xrp,0.00,524.00,0.00,0.00,0.00,1530334800000,"2018-06-30 05:00:00"
1129,eth,0.00,504000.00,0.00,0.00,0.00,1530334800000,"2018-06-30 05:00:00"
1130,etc,0.00,18150.00,0.00,0.00,0.00,1530334800000,"2018-06-30 05:00:00"
1131,bch,0.00,840000.00,0.00,0.00,0.00,1530334800000,"2018-06-30 05:00:00"
1132,btc,0.00,7150000.00,0.00,0.00,0.00,1530336600000,"2018-06-30 05:30:00"
1133,xrp,0.00,525.00,0.00,0.00,0.00,1530336600000,"2018-06-30 05:30:00"
1134,eth,0.00,504500.00,0.00,0.00,0.00,1530336600000,"2018-06-30 05:30:00"
1135,etc,0.00,18220.00,0.00,0.00,0.00,1530336600000,"2018-06-30 05:30:00"
1136,bch,0.00,839000.00,0.00,0.00,0.00,1530336600000,"2018-06-30 05:30:00"
1137,btc,0.00,7137000.00,0.00,0.00,0.00,1530338400000,"2018-06-30 06:00:00"
1138,xrp,0.00,525.00,0.00,0.00,0.00,1530338400000,"2018-06-30 06:00:00"
1139,eth,0.00,503500.00,0.00,0.00,0.00,1530338400000,"2018-06-30 06:00:00"
1140,etc,0.00,18130.00,0.00,0.00,0.00,1530338400000,"2018-06-30 06:00:00"
1141,bch,0.00,839000.00,0.00,0.00,0.00,1530338400000,"2018-06-30 06:00:00"
1142,btc,0.00,7131000.00,0.00,0.00,0.00,1530340200000,"2018-06-30 06:30:00"
1143,xrp,0.00,523.00,0.00,0.00,0.00,1530340200000,"2018-06-30 06:30:00"
1144,eth,0.00,504000.00,0.00,0.00,0.00,1530340200000,"2018-06-30 06:30:00"
1145,etc,0.00,18060.00,0.00,0.00,0.00,1530340200000,"2018-06-30 06:30:00"
1146,bch,0.00,836000.00,0.00,0.00,0.00,1530340200000,"2018-06-30 06:30:00"
1147,btc,0.00,7133000.00,0.00,0.00,0.00,1530342000000,"2018-06-30 07:00:00"
1148,xrp,0.00,524.00,0.00,0.00,0.00,1530342000000,"2018-06-30 07:00:00"
1149,eth,0.00,504000.00,0.00,0.00,0.00,1530342000000,"2018-06-30 07:00:00"
1150,etc,0.00,18080.00,0.00,0.00,0.00,1530342000000,"2018-06-30 07:00:00"
1151,bch,0.00,833000.00,0.00,0.00,0.00,1530342000000,"2018-06-30 07:00:00"
1152,btc,0.00,7142000.00,0.00,0.00,0.00,1530343800000,"2018-06-30 07:30:00"
1153,xrp,0.00,523.00,0.00,0.00,0.00,1530343800000,"2018-06-30 07:30:00"
1154,eth,0.00,502000.00,0.00,0.00,0.00,1530343800000,"2018-06-30 07:30:00"
1155,etc,0.00,18120.00,0.00,0.00,0.00,1530343800000,"2018-06-30 07:30:00"
1156,bch,0.00,839000.00,0.00,0.00,0.00,1530343800000,"2018-06-30 07:30:00"
1157,btc,0.00,7159000.00,0.00,0.00,0.00,1530345600000,"2018-06-30 08:00:00"
1158,xrp,0.00,525.00,0.00,0.00,0.00,1530345600000,"2018-06-30 08:00:00"
1159,eth,0.00,504500.00,0.00,0.00,0.00,1530345600000,"2018-06-30 08:00:00"
1160,etc,0.00,18200.00,0.00,0.00,0.00,1530345600000,"2018-06-30 08:00:00"
1161,bch,0.00,837000.00,0.00,0.00,0.00,1530345600000,"2018-06-30 08:00:00"
1162,btc,0.00,7141000.00,0.00,0.00,0.00,1530347400000,"2018-06-30 08:30:00"
1163,xrp,0.00,522.00,0.00,0.00,0.00,1530347400000,"2018-06-30 08:30:00"
1164,eth,0.00,504500.00,0.00,0.00,0.00,1530347400000,"2018-06-30 08:30:00"
1165,etc,0.00,18120.00,0.00,0.00,0.00,1530347400000,"2018-06-30 08:30:00"
1166,bch,0.00,836000.00,0.00,0.00,0.00,1530347400000,"2018-06-30 08:30:00"
1167,btc,0.00,7140000.00,0.00,0.00,0.00,1530349200000,"2018-06-30 18:00:00"
1168,xrp,0.00,525.00,0.00,0.00,0.00,1530349200000,"2018-06-30 18:00:00"
1169,eth,0.00,504500.00,0.00,0.00,0.00,1530349200000,"2018-06-30 18:00:00"
1170,etc,0.00,18120.00,0.00,0.00,0.00,1530349200000,"2018-06-30 18:00:00"
1171,bch,0.00,828000.00,0.00,0.00,0.00,1530349200000,"2018-06-30 18:00:00"
1172,btc,0.00,7140000.00,0.00,0.00,0.00,1530351000000,"2018-06-30 18:30:00"
1173,xrp,0.00,526.00,0.00,0.00,0.00,1530351000000,"2018-06-30 18:30:00"
1174,eth,0.00,506000.00,0.00,0.00,0.00,1530351000000,"2018-06-30 18:30:00"
1175,etc,0.00,18080.00,0.00,0.00,0.00,1530351000000,"2018-06-30 18:30:00"
1176,bch,0.00,832000.00,0.00,0.00,0.00,1530351000000,"2018-06-30 18:30:00"
1177,btc,0.00,7166000.00,0.00,0.00,0.00,1530352800000,"2018-06-30 19:00:00"
1178,xrp,0.00,529.00,0.00,0.00,0.00,1530352800000,"2018-06-30 19:00:00"
1179,eth,0.00,512000.00,0.00,0.00,0.00,1530352800000,"2018-06-30 19:00:00"
1180,etc,0.00,18200.00,0.00,0.00,0.00,1530352800000,"2018-06-30 19:00:00"
1181,bch,0.00,839000.00,0.00,0.00,0.00,1530352800000,"2018-06-30 19:00:00"
1182,btc,0.00,7148000.00,0.00,0.00,0.00,1530354600000,"2018-06-30 19:30:00"
1183,xrp,0.00,525.00,0.00,0.00,0.00,1530354600000,"2018-06-30 19:30:00"
1184,eth,0.00,506500.00,0.00,0.00,0.00,1530354600000,"2018-06-30 19:30:00"
1185,etc,0.00,18100.00,0.00,0.00,0.00,1530354600000,"2018-06-30 19:30:00"
1186,bch,0.00,834000.00,0.00,0.00,0.00,1530354600000,"2018-06-30 19:30:00"
1187,btc,0.00,7153000.00,0.00,0.00,0.00,1530360000000,"2018-06-30 21:00:00"
1188,xrp,0.00,526.00,0.00,0.00,0.00,1530360000000,"2018-06-30 21:00:00"
1189,eth,0.00,507500.00,0.00,0.00,0.00,1530360000000,"2018-06-30 21:00:00"
1190,etc,0.00,18090.00,0.00,0.00,0.00,1530360000000,"2018-06-30 21:00:00"
1191,bch,0.00,833000.00,0.00,0.00,0.00,1530360000000,"2018-06-30 21:00:00"
1192,btc,0.00,7185000.00,0.00,0.00,0.00,1530361800000,"2018-06-30 21:30:00"
1193,xrp,0.00,530.00,0.00,0.00,0.00,1530361800000,"2018-06-30 21:30:00"
1194,eth,0.00,512000.00,0.00,0.00,0.00,1530361800000,"2018-06-30 21:30:00"
1195,etc,0.00,18260.00,0.00,0.00,0.00,1530361800000,"2018-06-30 21:30:00"
1196,bch,0.00,839000.00,0.00,0.00,0.00,1530361800000,"2018-06-30 21:30:00"
1197,btc,0.00,7165000.00,0.00,0.00,0.00,1530363600000,"2018-06-30 22:00:00"
1198,xrp,0.00,527.00,0.00,0.00,0.00,1530363600000,"2018-06-30 22:00:00"
1199,eth,0.00,509500.00,0.00,0.00,0.00,1530363600000,"2018-06-30 22:00:00"
1200,etc,0.00,18150.00,0.00,0.00,0.00,1530363600000,"2018-06-30 22:00:00"
1201,bch,0.00,835000.00,0.00,0.00,0.00,1530363600000,"2018-06-30 22:00:00"
1202,btc,0.00,7148000.00,0.00,0.00,0.00,1530365400000,"2018-06-30 22:30:00"
1203,xrp,0.00,525.00,0.00,0.00,0.00,1530365400000,"2018-06-30 22:30:00"
1204,eth,0.00,508000.00,0.00,0.00,0.00,1530365400000,"2018-06-30 22:30:00"
1205,etc,0.00,18130.00,0.00,0.00,0.00,1530365400000,"2018-06-30 22:30:00"
1206,bch,0.00,834000.00,0.00,0.00,0.00,1530365400000,"2018-06-30 22:30:00"
1207,btc,0.00,7159000.00,0.00,0.00,0.00,1530367200000,"2018-06-30 23:00:00"
1208,xrp,0.00,525.00,0.00,0.00,0.00,1530367200000,"2018-06-30 23:00:00"
1209,eth,0.00,508000.00,0.00,0.00,0.00,1530367200000,"2018-06-30 23:00:00"
1210,etc,0.00,18130.00,0.00,0.00,0.00,1530367200000,"2018-06-30 23:00:00"
1211,bch,0.00,835000.00,0.00,0.00,0.00,1530367200000,"2018-06-30 23:00:00"
1212,btc,0.00,7121000.00,0.00,0.00,0.00,1530369000000,"2018-06-30 23:30:00"
1213,xrp,0.00,521.00,0.00,0.00,0.00,1530369000000,"2018-06-30 23:30:00"
1214,eth,0.00,503000.00,0.00,0.00,0.00,1530369000000,"2018-06-30 23:30:00"
1215,etc,0.00,17800.00,0.00,0.00,0.00,1530369000000,"2018-06-30 23:30:00"
1216,bch,0.00,828000.00,0.00,0.00,0.00,1530369000000,"2018-06-30 23:30:00"
1217,btc,0.00,7135000.00,0.00,0.00,0.00,1530374400000,"2018-07-01 01:00:00"
1218,xrp,0.00,522.00,0.00,0.00,0.00,1530374400000,"2018-07-01 01:00:00"
1219,eth,0.00,501500.00,0.00,0.00,0.00,1530374400000,"2018-07-01 01:00:00"
1220,etc,0.00,17750.00,0.00,0.00,0.00,1530374400000,"2018-07-01 01:00:00"
1221,bch,0.00,828000.00,0.00,0.00,0.00,1530374400000,"2018-07-01 01:00:00"
1222,btc,0.00,7124000.00,0.00,0.00,0.00,1530376200000,"2018-07-01 01:30:00"
1223,xrp,0.00,520.00,0.00,0.00,0.00,1530376200000,"2018-07-01 01:30:00"
1224,eth,0.00,501000.00,0.00,0.00,0.00,1530376200000,"2018-07-01 01:30:00"
1225,etc,0.00,17760.00,0.00,0.00,0.00,1530376200000,"2018-07-01 01:30:00"
1226,bch,0.00,826000.00,0.00,0.00,0.00,1530376200000,"2018-07-01 01:30:00"
1227,btc,0.00,7092000.00,0.00,0.00,0.00,1530381600000,"2018-07-01 03:00:00"
1228,xrp,0.00,515.00,0.00,0.00,0.00,1530381600000,"2018-07-01 03:00:00"
1229,eth,0.00,499500.00,0.00,0.00,0.00,1530381600000,"2018-07-01 03:00:00"
1230,etc,0.00,17550.00,0.00,0.00,0.00,1530381600000,"2018-07-01 03:00:00"
1231,bch,0.00,818000.00,0.00,0.00,0.00,1530381600000,"2018-07-01 03:00:00"
1232,btc,0.00,7080000.00,0.00,0.00,0.00,1530383400000,"2018-07-01 03:30:00"
1233,xrp,0.00,518.00,0.00,0.00,0.00,1530383400000,"2018-07-01 03:30:00"
1234,eth,0.00,500000.00,0.00,0.00,0.00,1530383400000,"2018-07-01 03:30:00"
1235,etc,0.00,17620.00,0.00,0.00,0.00,1530383400000,"2018-07-01 03:30:00"
1236,bch,0.00,820000.00,0.00,0.00,0.00,1530383400000,"2018-07-01 03:30:00"
1237,btc,0.00,7081000.00,0.00,0.00,0.00,1530385200000,"2018-07-01 04:00:00"
1238,xrp,0.00,516.00,0.00,0.00,0.00,1530385200000,"2018-07-01 04:00:00"
1239,eth,0.00,497500.00,0.00,0.00,0.00,1530385200000,"2018-07-01 04:00:00"
1240,etc,0.00,17580.00,0.00,0.00,0.00,1530385200000,"2018-07-01 04:00:00"
1241,bch,0.00,815000.00,0.00,0.00,0.00,1530385200000,"2018-07-01 04:00:00"
1242,btc,0.00,7082000.00,0.00,0.00,0.00,1530387000000,"2018-07-01 04:30:00"
1243,xrp,0.00,516.00,0.00,0.00,0.00,1530387000000,"2018-07-01 04:30:00"
1244,eth,0.00,496500.00,0.00,0.00,0.00,1530387000000,"2018-07-01 04:30:00"
1245,etc,0.00,17560.00,0.00,0.00,0.00,1530387000000,"2018-07-01 04:30:00"
1246,bch,0.00,818000.00,0.00,0.00,0.00,1530387000000,"2018-07-01 04:30:00"
1247,btc,0.00,7094000.00,0.00,0.00,0.00,1530390600000,"2018-07-01 05:30:00"
1248,xrp,0.00,516.00,0.00,0.00,0.00,1530390600000,"2018-07-01 05:30:00"
1249,eth,0.00,498500.00,0.00,0.00,0.00,1530390600000,"2018-07-01 05:30:00"
1250,etc,0.00,17680.00,0.00,0.00,0.00,1530390600000,"2018-07-01 05:30:00"
1251,bch,0.00,815000.00,0.00,0.00,0.00,1530390600000,"2018-07-01 05:30:00"
1252,btc,0.00,7114000.00,0.00,0.00,0.00,1530394200000,"2018-07-01 06:30:00"
1253,xrp,0.00,520.00,0.00,0.00,0.00,1530394200000,"2018-07-01 06:30:00"
1254,eth,0.00,500000.00,0.00,0.00,0.00,1530394200000,"2018-07-01 06:30:00"
1255,etc,0.00,17960.00,0.00,0.00,0.00,1530394200000,"2018-07-01 06:30:00"
1256,bch,0.00,816000.00,0.00,0.00,0.00,1530394200000,"2018-07-01 06:30:00"
1257,btc,0.00,7105000.00,0.00,0.00,0.00,1530396000000,"2018-07-01 07:00:00"
1258,xrp,0.00,517.00,0.00,0.00,0.00,1530396000000,"2018-07-01 07:00:00"
1259,eth,0.00,501000.00,0.00,0.00,0.00,1530396000000,"2018-07-01 07:00:00"
1260,etc,0.00,17740.00,0.00,0.00,0.00,1530396000000,"2018-07-01 07:00:00"
1261,bch,0.00,817000.00,0.00,0.00,0.00,1530396000000,"2018-07-01 07:00:00"
1262,btc,0.00,7105000.00,0.00,0.00,0.00,1530397800000,"2018-07-01 07:30:00"
1263,xrp,0.00,516.00,0.00,0.00,0.00,1530397800000,"2018-07-01 07:30:00"
1264,eth,0.00,500500.00,0.00,0.00,0.00,1530397800000,"2018-07-01 07:30:00"
1265,etc,0.00,17680.00,0.00,0.00,0.00,1530397800000,"2018-07-01 07:30:00"
1266,bch,0.00,818000.00,0.00,0.00,0.00,1530397800000,"2018-07-01 07:30:00"
1267,btc,0.00,7107000.00,0.00,0.00,0.00,1530399600000,"2018-07-01 08:00:00"
1268,xrp,0.00,517.00,0.00,0.00,0.00,1530399600000,"2018-07-01 08:00:00"
1269,eth,0.00,501500.00,0.00,0.00,0.00,1530399600000,"2018-07-01 08:00:00"
1270,etc,0.00,17670.00,0.00,0.00,0.00,1530399600000,"2018-07-01 08:00:00"
1271,bch,0.00,817000.00,0.00,0.00,0.00,1530399600000,"2018-07-01 08:00:00"
1272,btc,0.00,7132000.00,0.00,0.00,0.00,1530401400000,"2018-07-01 08:30:00"
1273,xrp,0.00,520.00,0.00,0.00,0.00,1530401400000,"2018-07-01 08:30:00"
1274,eth,0.00,506000.00,0.00,0.00,0.00,1530401400000,"2018-07-01 08:30:00"
1275,etc,0.00,17980.00,0.00,0.00,0.00,1530401400000,"2018-07-01 08:30:00"
1276,bch,0.00,827000.00,0.00,0.00,0.00,1530401400000,"2018-07-01 08:30:00"
1277,btc,0.00,7147000.00,0.00,0.00,0.00,1530403200000,"2018-07-01 09:00:00"
1278,xrp,0.00,523.00,0.00,0.00,0.00,1530403200000,"2018-07-01 09:00:00"
1279,eth,0.00,507500.00,0.00,0.00,0.00,1530403200000,"2018-07-01 09:00:00"
1280,etc,0.00,18060.00,0.00,0.00,0.00,1530403200000,"2018-07-01 09:00:00"
1281,bch,0.00,836000.00,0.00,0.00,0.00,1530403200000,"2018-07-01 09:00:00"
1282,btc,0.00,7165000.00,0.00,0.00,0.00,1530405000000,"2018-07-01 09:30:00"
1283,xrp,0.00,522.00,0.00,0.00,0.00,1530405000000,"2018-07-01 09:30:00"
1284,eth,0.00,509500.00,0.00,0.00,0.00,1530405000000,"2018-07-01 09:30:00"
1285,etc,0.00,18180.00,0.00,0.00,0.00,1530405000000,"2018-07-01 09:30:00"
1286,bch,0.00,838000.00,0.00,0.00,0.00,1530405000000,"2018-07-01 09:30:00"
1287,btc,0.00,7129000.00,0.00,0.00,0.00,1530406800000,"2018-07-01 10:00:00"
1288,xrp,0.00,518.00,0.00,0.00,0.00,1530406800000,"2018-07-01 10:00:00"
1289,eth,0.00,506000.00,0.00,0.00,0.00,1530406800000,"2018-07-01 10:00:00"
1290,etc,0.00,17920.00,0.00,0.00,0.00,1530406800000,"2018-07-01 10:00:00"
1291,bch,0.00,828000.00,0.00,0.00,0.00,1530406800000,"2018-07-01 10:00:00"
1292,btc,0.00,7078000.00,0.00,0.00,0.00,1530408600000,"2018-07-01 10:30:00"
1293,xrp,0.00,512.00,0.00,0.00,0.00,1530408600000,"2018-07-01 10:30:00"
1294,eth,0.00,501000.00,0.00,0.00,0.00,1530408600000,"2018-07-01 10:30:00"
1295,etc,0.00,17700.00,0.00,0.00,0.00,1530408600000,"2018-07-01 10:30:00"
1296,bch,0.00,813000.00,0.00,0.00,0.00,1530408600000,"2018-07-01 10:30:00"
1297,btc,0.00,7091000.00,0.00,0.00,0.00,1530410400000,"2018-07-01 11:00:00"
1298,xrp,0.00,510.00,0.00,0.00,0.00,1530410400000,"2018-07-01 11:00:00"
1299,eth,0.00,504000.00,0.00,0.00,0.00,1530410400000,"2018-07-01 11:00:00"
1300,etc,0.00,17830.00,0.00,0.00,0.00,1530410400000,"2018-07-01 11:00:00"
1301,bch,0.00,818000.00,0.00,0.00,0.00,1530410400000,"2018-07-01 11:00:00"
1302,btc,0.00,7065000.00,0.00,0.00,0.00,1530412200000,"2018-07-01 11:30:00"
1303,xrp,0.00,508.00,0.00,0.00,0.00,1530412200000,"2018-07-01 11:30:00"
1304,eth,0.00,503000.00,0.00,0.00,0.00,1530412200000,"2018-07-01 11:30:00"
1305,etc,0.00,17660.00,0.00,0.00,0.00,1530412200000,"2018-07-01 11:30:00"
1306,bch,0.00,812000.00,0.00,0.00,0.00,1530412200000,"2018-07-01 11:30:00"
1307,btc,0.00,7064000.00,0.00,0.00,0.00,1530414000000,"2018-07-01 12:00:00"
1308,xrp,0.00,506.00,0.00,0.00,0.00,1530414000000,"2018-07-01 12:00:00"
1309,eth,0.00,501500.00,0.00,0.00,0.00,1530414000000,"2018-07-01 12:00:00"
1310,etc,0.00,17510.00,0.00,0.00,0.00,1530414000000,"2018-07-01 12:00:00"
1311,bch,0.00,812000.00,0.00,0.00,0.00,1530414000000,"2018-07-01 12:00:00"
1312,btc,0.00,7087000.00,0.00,0.00,0.00,1530415800000,"2018-07-01 12:30:00"
1313,xrp,0.00,509.00,0.00,0.00,0.00,1530415800000,"2018-07-01 12:30:00"
1314,eth,0.00,501500.00,0.00,0.00,0.00,1530415800000,"2018-07-01 12:30:00"
1315,etc,0.00,17620.00,0.00,0.00,0.00,1530415800000,"2018-07-01 12:30:00"
1316,bch,0.00,814000.00,0.00,0.00,0.00,1530415800000,"2018-07-01 12:30:00"
1317,btc,0.00,7077000.00,0.00,0.00,0.00,1530417600000,"2018-07-01 13:00:00"
1318,xrp,0.00,510.00,0.00,0.00,0.00,1530417600000,"2018-07-01 13:00:00"
1319,eth,0.00,501500.00,0.00,0.00,0.00,1530417600000,"2018-07-01 13:00:00"
1320,etc,0.00,17680.00,0.00,0.00,0.00,1530417600000,"2018-07-01 13:00:00"
1321,bch,0.00,812000.00,0.00,0.00,0.00,1530417600000,"2018-07-01 13:00:00"
1322,btc,0.00,7075000.00,0.00,0.00,0.00,1530421200000,"2018-07-01 14:00:00"
1323,xrp,0.00,511.00,0.00,0.00,0.00,1530421200000,"2018-07-01 14:00:00"
1324,eth,0.00,502000.00,0.00,0.00,0.00,1530421200000,"2018-07-01 14:00:00"
1325,etc,0.00,17690.00,0.00,0.00,0.00,1530421200000,"2018-07-01 14:00:00"
1326,bch,0.00,817000.00,0.00,0.00,0.00,1530421200000,"2018-07-01 14:00:00"
1327,btc,0.00,7096000.00,0.00,0.00,0.00,1530423000000,"2018-07-01 14:30:00"
1328,xrp,0.00,514.00,0.00,0.00,0.00,1530423000000,"2018-07-01 14:30:00"
1329,eth,0.00,503500.00,0.00,0.00,0.00,1530423000000,"2018-07-01 14:30:00"
1330,etc,0.00,17780.00,0.00,0.00,0.00,1530423000000,"2018-07-01 14:30:00"
1331,bch,0.00,820000.00,0.00,0.00,0.00,1530423000000,"2018-07-01 14:30:00"
1332,btc,0.00,7120000.00,0.00,0.00,0.00,1530424800000,"2018-07-01 15:00:00"
